,Product Name,Review,Avg Rating,Price,Link,Cleaned,sentiment
204,"Noise Newly Launched Buds Connect Truly Wireless in Ear Earbuds with 50H Playtime, Quad Mic with ENC, Instacharge(10 min=120 min), 13mm Driver, Hyper Sync, and BT v5.2 (Carbon Black)",These Earbuds are good. Audio quality is impressive. Though it says that it has quad mic but still I feel that the mic quality is average. Overall I am satisfied,3.8,1499.0,https://www.amazon.in/Noise-Launched-Wireless-Playtime-Instacharge/dp/B0BJ7CY6J8/ref=sr_1_2_sspa?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1,Earbuds good  Audio quality impressive  Though says quad mic still feel mic quality average  Overall satisfied,0.41
205,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Opal Black)","I have ordered this earbuds on Wednesday night and it has delivered me today 😊 packing of this product is good, I'm using it since morning and battery backup on single charge is maximum 6 hours then you can charge it by box for two or three time sound quality is best, fitting in ear ia very good, over-all this is a very good product in this price segment.. must buy it",3.7,999.0,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKG5PQ6T/ref=sr_1_3?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-3,ordered earbuds Wednesday night delivered today packing product good  m using since morning battery backup single charge maximum hours charge box two three time sound quality best  fitting ear ia good  overall good product price segment  must buy,0.4910714285714286
206,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Opal Black)","Sounds ok... but is without bass... if looking for an all-rounder, is not your product...There is also inadequate noise cancellation while in crowded situations...Also battery is a major letdown from whats promised.... hardly stay afloat for 24-28 hrs... ie, 50% less than promised...Major, Major Let Down...!!!NO BEAST MODEplease dont fall for the hoax.... there is no beast animal whatever mode for this product...",3.7,999.0,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKG5PQ6T/ref=sr_1_3?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-3,Sounds ok  without bass  looking allrounder  product  also inadequate noise cancellation crowded situations  Also battery major letdown whats promised  hardly stay afloat hrs  ie  less promised  Major  Major Let     BEAST MODEplease dont fall hoax  beast animal whatever mode product ,0.00989583333333333
207,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Opal Black)","In the beginning The left ear peice looses connectivity occasionally and suddenly. After placing both inside the case and then removed, it gets connectivity for further use. Now the left ear bud is totally not working and I mange from right ear bud only. Please suggest how to replace it is under one year warranty.",3.7,999.0,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKG5PQ6T/ref=sr_1_3?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-3,beginning left ear peice looses connectivity occasionally suddenly  placing inside case removed  gets connectivity use  left ear bud totally working mange right ear bud  Please suggest replace one year warranty ,0.05714285714285714
208,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Opal Black)",Good sound quality and charge instantly.. thank you Amazon for this amazing product..😍,3.7,999.0,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKG5PQ6T/ref=sr_1_3?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-3,Good sound quality charge instantly  thank Amazon amazing product ,0.42500000000000004
209,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Opal Black)",got it for 999but one major defect is there..the CASE COVER LID 🥲 is loose and making sound and and it can get easily breakso BOAT brand should bother about the build quality,3.7,999.0,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKG5PQ6T/ref=sr_1_3?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-3,got one major defect  CASE COVER LID loose making sound get easily breakso BOAT brand bother build quality,0.2047275641025641
210,"Oppo Enco Air2i Bluetooth Truly Wireless in-Ear Earbuds with Mic, Fast Charging & Up to 28Hrs Battery - White","if u need buds under 2k, you can go for it.",4.5,1999.0,https://www.amazon.in/Oppo-Bluetooth-Wireless-Earbuds-Charging/dp/B0C1YWPYPS/ref=sr_1_4?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-4,u need buds k  go ,0.0
211,"Oppo Enco Air2i Bluetooth Truly Wireless in-Ear Earbuds with Mic, Fast Charging & Up to 28Hrs Battery - White","The Sound Quality of product is Super as it provides Dolby Atmos surround sound, best product under this price point.Totally Worth, comfortable to wear.Comfortable to use for longer hours. It has good battery life, with fast charging even with 10 mins charge I can use it for more than 1.5hrs. I really like Quality and built of Product.Worth to Buy best Quality product.Product quality is very good, sound quality is awesome with good bass, fully satisfied with this product in this budget segment.Prefect ProductBattery backup is Superb. Super clear music experience, great in comfort to ears, Dynamic design, calling experience is good. Overall worth to buy.Highly recommendedBest in class product with budget friendly price, better than other product in market, Sound quality is mind blowing, perfect fit for ears.WoW Product  beautiful Design Earbuds  product quality very nice  Perfect sound quality with heavy bassValue for moneyBalanced Audio Sound, Premium finish and Quality, very hand and have control features on tapping the buds.Classy ProductGreat voice and video calling experience. Clear vocal sound experience, even good for gamming. Battery last for Complete day.",4.5,1999.0,https://www.amazon.in/Oppo-Bluetooth-Wireless-Earbuds-Charging/dp/B0C1YWPYPS/ref=sr_1_4?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-4,Sound Quality product Super provides Dolby Atmos surround sound  best product price pointTotally Worth  comfortable wearComfortable use longer hours  good battery life  fast charging even mins charge use hrs  really like Quality built ProductWorth Buy best Quality productProduct quality good  sound quality awesome good bass  fully satisfied product budget segmentPrefect ProductBattery backup Superb  Super clear music experience  great comfort ears  Dynamic design  calling experience good  Overall worth buyHighly recommendedBest class product budget friendly price  better product market  Sound quality mind blowing  perfect fit earsWoW Product beautiful Design Earbuds product quality nice Perfect sound quality heavy bassValue moneyBalanced Audio Sound  Premium finish Quality  hand control features tapping budsClassy ProductGreat voice video calling experience  Clear vocal sound experience  even good gamming  Battery last Complete day ,0.45854166666666674
212,"Oppo Enco Air2i Bluetooth Truly Wireless in-Ear Earbuds with Mic, Fast Charging & Up to 28Hrs Battery - White","Best Sound QualityThe Sound Quality of product is Super as it provides Dolby Atmos surround sound, best product under this price point.Totally Worth, comfortable to wear.Comfortable to use for longer hours. It has good battery life, with fast charging even with 10 mins charge I can use it for more than 1.5hrs. I really like Quality and built of Product.Worth to Buy best Quality product.Product quality is very good, sound quality is awesome with good bass, fully satisfied with this product in this budget segment.Prefect ProductBattery backup is Superb. Super clear music experience, great in comfort to ears, Dynamic design, calling experience is good. Overall worth to buy.Highly recommendedBest in class product with budget friendly price, better than other product in market, Sound quality is mind blowing, perfect fit for ears.WoW Product  beautiful Design Earbuds  product quality very nice  Perfect sound quality with heavy bassValue for moneyBalanced Audio Sound, Premium finish and Quality, very hand and have control features on tapping the buds.Classy ProductGreat voice and video calling experience. Clear vocal sound experience, even good for gamming. Battery last for Complete day.",4.5,1999.0,https://www.amazon.in/Oppo-Bluetooth-Wireless-Earbuds-Charging/dp/B0C1YWPYPS/ref=sr_1_4?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-4,Best Sound QualityThe Sound Quality product Super provides Dolby Atmos surround sound  best product price pointTotally Worth  comfortable wearComfortable use longer hours  good battery life  fast charging even mins charge use hrs  really like Quality built ProductWorth Buy best Quality productProduct quality good  sound quality awesome good bass  fully satisfied product budget segmentPrefect ProductBattery backup Superb  Super clear music experience  great comfort ears  Dynamic design  calling experience good  Overall worth buyHighly recommendedBest class product budget friendly price  better product market  Sound quality mind blowing  perfect fit earsWoW Product beautiful Design Earbuds product quality nice Perfect sound quality heavy bassValue moneyBalanced Audio Sound  Premium finish Quality  hand control features tapping budsClassy ProductGreat voice video calling experience  Clear vocal sound experience  even good gamming  Battery last Complete day ,0.47003968253968254
213,"Oppo Enco Air2i Bluetooth Truly Wireless in-Ear Earbuds with Mic, Fast Charging & Up to 28Hrs Battery - White","1.Best Sound QualityThe Sound Quality of product is Super as it provides Dolby Atmos surround sound, best product under this price point.2.Totally Worth, comfortable to wear.Comfortable to use for longer hours. It has good battery life, with fast charging even with 10 mins charge I can use it for more than 1.5hrs. I really like Quality and built of Product.3.Worth to Buy best Quality product.Product quality is very good, sound quality is awesome with good bass, fully satisfied with this product in this budget segment.4.Prefect ProductBattery backup is Superb. Super clear music experience, great in comfort to ears, Dynamic design, calling experience is good. Overall worth to buy.5.Highly recommendedBest in class product with budget friendly price, better than other product in market, Sound quality is mind blowing, perfect fit for ears.6.WoW Product  beautiful Design Earbuds  product quality very nice  Perfect sound quality with heavy bass7.Value for moneyBalanced Audio Sound, Premium finish and Quality, very hand and have control features on tapping the buds.8.Classy ProductGreat voice and video calling experience. Clear vocal sound experience, even good for gamming. Battery last for Complete day.",4.5,1999.0,https://www.amazon.in/Oppo-Bluetooth-Wireless-Earbuds-Charging/dp/B0C1YWPYPS/ref=sr_1_4?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-4,Best Sound QualityThe Sound Quality product Super provides Dolby Atmos surround sound  best product price point  Totally Worth  comfortable wearComfortable use longer hours  good battery life  fast charging even mins charge use hrs  really like Quality built Product  Worth Buy best Quality productProduct quality good  sound quality awesome good bass  fully satisfied product budget segment  Prefect ProductBattery backup Superb  Super clear music experience  great comfort ears  Dynamic design  calling experience good  Overall worth buy  Highly recommendedBest class product budget friendly price  better product market  Sound quality mind blowing  perfect fit ears  WoW Product beautiful Design Earbuds product quality nice Perfect sound quality heavy bassValue moneyBalanced Audio Sound  Premium finish Quality  hand control features tapping buds  Classy ProductGreat voice video calling experience  Clear vocal sound experience  even good gamming  Battery last Complete day ,0.44351449275362326
214,"Oppo Enco Air2i Bluetooth Truly Wireless in-Ear Earbuds with Mic, Fast Charging & Up to 28Hrs Battery - White",Under 2k this product is good for gaming,4.5,1999.0,https://www.amazon.in/Oppo-Bluetooth-Wireless-Earbuds-Charging/dp/B0C1YWPYPS/ref=sr_1_4?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-4,k product good gaming,0.7
215,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 in Ear Light-Weight Headphones Built-in Microphone, IPX5 Waterproof, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black","The TOZO A1 Mini Wireless Earbuds Bluetooth is an excellent product in its price range. With its compact size and lightweight design, it's perfect for on-the-go listening. The exceptional sound quality, long battery life, and comfortable fit allow for an immersive music experience. The seamless Bluetooth connectivity and intuitive touch controls enhance convenience. These earbuds have become my go-to choice and I highly recommend them for a reliable and enjoyable audio companion.",4.3,1999.0,https://www.amazon.in/TOZO-A1-Light-Weight-Headphones-Microphone/dp/B0C1BKFB85/ref=sr_1_5?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-5,TOZO Mini Wireless Earbuds Bluetooth excellent product price range  compact size lightweight design  s perfect onthego listening  exceptional sound quality  long battery life  comfortable fit allow immersive music experience  seamless Bluetooth connectivity intuitive touch controls enhance convenience  earbuds become goto choice highly recommend reliable enjoyable audio companion ,0.4576666666666666
216,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 in Ear Light-Weight Headphones Built-in Microphone, IPX5 Waterproof, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black","Pros: Liked about very tiny as the name, good call quality, audio with bass is awesome, noise cancellation is good, battery life looks good, was skeptical about the customer support but they addressed the matter wellCons: activation of warranty is a little bit of a hassle.",4.3,1999.0,https://www.amazon.in/TOZO-A1-Light-Weight-Headphones-Microphone/dp/B0C1BKFB85/ref=sr_1_5?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-5,Pros Liked tiny name  good call quality  audio bass awesome  noise cancellation good  battery life looks good  skeptical customer support addressed matter wellCons activation warranty little bit hassle ,0.31805555555555554
217,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 in Ear Light-Weight Headphones Built-in Microphone, IPX5 Waterproof, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black","I recently got my hands on the TOZO A1 Mini wireless earbuds, and I must say, they have exceeded my expectations in every aspect. The sound quality is truly exceptional, delivering crystal-clear audio with rich bass and precise details. Despite their compact size, these earbuds pack a punch!One of the standout features is their feather-lightweight design, making them incredibly comfortable to wear for extended periods. The compact size is a game-changer, allowing me to effortlessly carry them wherever I go. The range is impressive, providing a stable connection even when I'm on the move.Battery life is outstanding, offering hours of uninterrupted music playback and talk time. The quick charging capability ensures that I'm never without my favorite tunes for long.In conclusion, the TOZO A1 Mini wireless earbuds are an absolute gem. With their remarkable sound quality, compactness, lightweight construction, excellent range, and long-lasting battery life, they have become my go-to audio companion. I wholeheartedly recommend these earbuds to anyone in search of an immersive and convenient listening experience.",4.3,1999.0,https://www.amazon.in/TOZO-A1-Light-Weight-Headphones-Microphone/dp/B0C1BKFB85/ref=sr_1_5?crid=21B86YMYKKTZD&keywords=earbuds+under+2000&qid=1688379226&sprefix=earbuds+under+2000%2Caps%2C545&sr=8-5,recently got hands TOZO Mini wireless earbuds  must say  exceeded expectations every aspect  sound quality truly exceptional  delivering crystalclear audio rich bass precise details  Despite compact size  earbuds pack punch  One standout features featherlightweight design  making incredibly comfortable wear extended periods  compact size gamechanger  allowing effortlessly carry wherever go  range impressive  providing stable connection even m moveBattery life outstanding  offering hours uninterrupted music playback talk time  quick charging capability ensures m never without favorite tunes longIn conclusion  TOZO Mini wireless earbuds absolute gem  remarkable sound quality  compactness  lightweight construction  excellent range  longlasting battery life  become goto audio companion  wholeheartedly recommend earbuds anyone search immersive convenient listening experience ,0.4161764705882353
